user_id,status_id,screen_name,account.type,class_type
979586167405363200,1170937162021273601,bot#11,bot,rnn
1110407881030017024,1228997484908703744,bot#9,bot,others
1110407881030017024,1181313278355501057,bot#9,bot,others
1174980053668524033,1199958101589446656,bot#4,bot,gpt2
1218019760669020160,1228287776203923456,bot#13,bot,gpt2
1110407881030017024,1221930923886690305,bot#9,bot,others
901463089622781952,940491558922547201,bot#10,bot,others
1110686081341632512,1197454642851897344,bot#23,bot,others
1110307772783124480,1178806763677634560,bot#1,bot,others
901463089622781952,938407830880583680,bot#10,bot,others
3171109449,1056321996366196736,human#17,human,human
1171026136723271685,1173020355729985537,bot#14,bot,gpt2
262794965,987182642964475904,human#8,human,human
901463089622781952,1194917143319498758,bot#10,bot,others
1197916267975335939,1207393695768752136,bot#12,bot,rnn
18839785,1170323075683893248,human#11,human,human
15088390,1209508073343049729,human#10,human,human
56276182,994400633162797056,human#12,human,human
1033142532136415232,1145704962879610889,human#2,human,human
1112323801017008128,1149249296971132929,bot#22,bot,gpt2
16298441,891540884034138112,human#4,human,human
1110686081341632512,1203645437023944704,bot#23,bot,others
25073877,1224724275900375042,human#13,human,human
25073877,1218527317116575744,human#13,human,human
1174980053668524033,1217263353489448960,bot#4,bot,gpt2
1033142532136415232,1156559071761379329,human#2,human,human
16298441,987936547549974528,human#4,human,human
721352073925627907,1243210110802984961,human#7,human,human
3171109449,1002707310278520832,human#17,human,human
1197916267975335939,1202430476474109953,bot#12,bot,rnn
18839785,1217125218352685057,human#11,human,human
1197916267975335939,1212325622883766273,bot#12,bot,rnn
1174980053668524033,1189163976782831616,bot#4,bot,gpt2
16298441,992109110287007744,human#4,human,human
15088390,1148955445890973696,human#10,human,human
25073877,1217985357553315841,human#13,human,human
18839785,1240678486013906945,human#11,human,human
15088390,1226015885959131136,human#10,human,human
901463089622781952,942847078094352384,bot#10,bot,others
262794965,969302003510726657,human#8,human,human
16298441,1225761272307703808,human#4,human,human
25073877,1194214568001724416,human#13,human,human
1197916267975335939,1206302686611738624,bot#12,bot,rnn
705113652471439361,706526508454711297,bot#16,bot,rnn
1110407881030017024,1204641998566645760,bot#9,bot,others
1110407881030017024,1211557566683070465,bot#9,bot,others
1033142532136415232,1151126085070917633,human#2,human,human
1110307772783124480,1201244613689798656,bot#1,bot,others
1197916267975335939,1212560960407396352,bot#12,bot,rnn
1148250906166726656,1220753129571938304,bot#2,bot,gpt2
25073877,1205468357610409984,human#13,human,human
15088390,1218196947455971328,human#10,human,human
14260960,1191450212969205760,human#9,human,human
3171109449,997569106105729024,human#17,human,human
1110307772783124480,1184967357128556547,bot#1,bot,others
1110407881030017024,1214547265693437952,bot#9,bot,others
56276182,1036361459939201024,human#12,human,human
18839785,1232343533962616832,human#11,human,human
14260960,1215053227319877634,human#9,human,human
343587159,1191208024762925058,human#1,human,human
1148250906166726656,1156597638558433281,bot#2,bot,gpt2
3171109449,1109185472713113613,human#17,human,human
15088390,1030265754447310848,human#10,human,human
1110686081341632512,1220194480336146433,bot#23,bot,others
1197916267975335939,1207003590587551744,bot#12,bot,rnn
901463089622781952,1158369809819553793,bot#10,bot,others
901463089622781952,929594806845636608,bot#10,bot,others
979586167405363200,1205665998881218560,bot#11,bot,rnn
705113652471439361,719639605499310081,bot#16,bot,rnn
1197716977982177280,1198736183309864960,bot#17,bot,gpt2
901463089622781952,941276730538450945,bot#10,bot,others
901463089622781952,937441453755711489,bot#10,bot,others
721352073925627907,1277677527193042944,human#7,human,human
1174980053668524033,1185585144498925570,bot#4,bot,gpt2
901463089622781952,929408523628195840,bot#10,bot,others
705113652471439361,780602106138890240,bot#16,bot,rnn
1197916267975335939,1208374945052594177,bot#12,bot,rnn
1174980053668524033,1226879141343113216,bot#4,bot,gpt2
1174980053668524033,1183926968493858816,bot#4,bot,gpt2
18839785,1279412606785089536,human#11,human,human
343587159,1221521748958429185,human#1,human,human
1110407881030017024,1207737395262550016,bot#9,bot,others
1110686081341632512,1153152725418274816,bot#23,bot,others
1174980053668524033,1230563605222834182,bot#4,bot,gpt2
18839785,1199371825702027264,human#11,human,human
15088390,1050228649301925888,human#10,human,human
73100160,1200962085213093890,human#14,human,human
721352073925627907,1229954982289403904,human#7,human,human
1110407881030017024,1169596071925862400,bot#9,bot,others
15088390,1224792997709041664,human#10,human,human
1110686081341632512,1164507544573755392,bot#23,bot,others
25073877,1221079753760833536,human#13,human,human
1110686081341632512,1160038086568370176,bot#23,bot,others
15088390,1069627683141693440,human#10,human,human
1110686081341632512,1205276189734031361,bot#23,bot,others
1110686081341632512,1225207515589136384,bot#23,bot,others
1197916267975335939,1205583110374658048,bot#12,bot,rnn
1197716977982177280,1200585092315394048,bot#17,bot,gpt2
721352073925627907,1225917575902613504,human#7,human,human
3171109449,1119322319170809857,human#17,human,human
3171109449,1147949569600348168,human#17,human,human
16298441,819401128525885441,human#4,human,human
1033142532136415232,1189900208223772673,human#2,human,human
1197916267975335939,1204804673024249857,bot#12,bot,rnn
1110686081341632512,1170607741250879488,bot#23,bot,others
56276182,999880961113272320,human#12,human,human
901463089622781952,1168708011713449986,bot#10,bot,others
979586167405363200,1133218628294234112,bot#11,bot,rnn
15088390,1119752987633573889,human#10,human,human
979586167405363200,1220070914739470336,bot#11,bot,rnn
721352073925627907,1230579711408869376,human#7,human,human
1213988022728810496,1222746260165316609,bot#8,bot,gpt2
1110407881030017024,1181192482370904064,bot#9,bot,others
15088390,1056197730245107715,human#10,human,human
18839785,1170603200484823040,human#11,human,human
705113652471439361,705601120283041793,bot#16,bot,rnn
16298441,1127800762782834688,human#4,human,human
3171109449,1083660921090859009,human#17,human,human
16298441,1257632624492740609,human#4,human,human
15088390,1153305398033522689,human#10,human,human
721352073925627907,1270138374968483843,human#7,human,human
25073877,1203386510407602176,human#13,human,human
73100160,1205582338203238400,human#14,human,human
3171109449,1008830067064168454,human#17,human,human
1197916267975335939,1209815430166196224,bot#12,bot,rnn
14260960,1269677016581910528,human#9,human,human
1219654367403397120,1223323082095394817,bot#21,bot,gpt2
979586167405363200,1174772432890023936,bot#11,bot,rnn
1174980053668524033,1186425179842347008,bot#4,bot,gpt2
979586167405363200,1199505405178601472,bot#11,bot,rnn
1174980053668524033,1179736607361921024,bot#4,bot,gpt2
1110686081341632512,1230341348064018434,bot#23,bot,others
1110307772783124480,1180286514845999104,bot#1,bot,others
1148250906166726656,1177386119291269121,bot#2,bot,gpt2
901463089622781952,1086183489299345409,bot#10,bot,others
1197916267975335939,1204975633387966464,bot#12,bot,rnn
1222244833441603584,1226311071503392772,bot#19,bot,others
1148250906166726656,1216721800379490306,bot#2,bot,gpt2
15088390,1154576165799002112,human#10,human,human
1213988022728810496,1217612433868689408,bot#8,bot,gpt2
979586167405363200,1155294087873830912,bot#11,bot,rnn
1110686081341632512,1149377852220923904,bot#23,bot,others
15088390,1160949345413472262,human#10,human,human
1110686081341632512,1131620845338603520,bot#23,bot,others
3171109449,1205884136260591617,human#17,human,human
979586167405363200,1230519766336466946,bot#11,bot,rnn
831224281682034689,847952399704764417,bot#6,bot,rnn
343587159,1185336340516364288,human#1,human,human
1110686081341632512,1229254180482633728,bot#23,bot,others
1217299118776676352,1227229328406188034,bot#3,bot,gpt2
3171109449,1097927352347168769,human#17,human,human
1110407881030017024,1179108753599152129,bot#9,bot,others
1110307772783124480,1176315347164512256,bot#1,bot,others
25073877,1216716337822695425,human#13,human,human
721352073925627907,1219734491649888256,human#7,human,human
18839785,1245035300323094528,human#11,human,human
1148250906166726656,1177612611417849856,bot#2,bot,gpt2
3171109449,1014272409036345345,human#17,human,human
875690868891635712,875695483540434944,bot#20,bot,rnn
1217299118776676352,1219793129001406468,bot#3,bot,gpt2
1171026136723271685,1218201315479891969,bot#14,bot,gpt2
901463089622781952,1179527598755332097,bot#10,bot,others
3171109449,1264331354126331911,human#17,human,human
3171109449,1188134382952943617,human#17,human,human
16298441,909173039547510786,human#4,human,human
1197916267975335939,1206116986008350721,bot#12,bot,rnn
1197716977982177280,1206623610351366145,bot#17,bot,gpt2
16298441,1050215985125289984,human#4,human,human
343587159,1148799607163383808,human#1,human,human
262794965,954597564824764416,human#8,human,human
3171109449,1069676249071738880,human#17,human,human
1181506547219718144,1181642241040715776,bot#15,bot,gpt2
15088390,1012234891935666176,human#10,human,human
15088390,1090262973258448896,human#10,human,human
901463089622781952,943088667244896256,bot#10,bot,others
979586167405363200,1159914532333969408,bot#11,bot,rnn
1110686081341632512,1225600100132483072,bot#23,bot,others
3171109449,1025439264371355648,human#17,human,human
1174980053668524033,1203076650780549120,bot#4,bot,gpt2
721352073925627907,1228820465654722560,human#7,human,human
705113652471439361,709444126807343104,bot#16,bot,rnn
15088390,1170370543763066881,human#10,human,human
721352073925627907,1224495261918957568,human#7,human,human
15088390,1230713989811716096,human#10,human,human
1213988022728810496,1222444294830796800,bot#8,bot,gpt2
901463089622781952,942726285490401280,bot#10,bot,others
1197916267975335939,1207035138762260482,bot#12,bot,rnn
343587159,1181075594018217985,human#1,human,human
1110686081341632512,1171725103660322816,bot#23,bot,others
25073877,1222006774368296960,human#13,human,human
979586167405363200,1161122492242522113,bot#11,bot,rnn
901463089622781952,942061908110188544,bot#10,bot,others
1197916267975335939,1209350951905189889,bot#12,bot,rnn
262794965,770375768077639680,human#8,human,human
262794965,807022856152510464,human#8,human,human
901463089622781952,940944540369690624,bot#10,bot,others
15088390,1041556406564925440,human#10,human,human
979586167405363200,1128869974070534145,bot#11,bot,rnn
1174980053668524033,1191140248757178368,bot#4,bot,gpt2
979586167405363200,1121863810267009030,bot#11,bot,rnn
18839785,1145572813694107648,human#11,human,human
979586167405363200,1124309925767696385,bot#11,bot,rnn
1489591520,1136261551726292992,human#3,human,human
901463089622781952,930676899210321921,bot#10,bot,others
1112323801017008128,1136815817650139136,bot#22,bot,gpt2
1110307772783124480,1223667366266957825,bot#1,bot,others
979586167405363200,1122346993026650112,bot#11,bot,rnn
25073877,1208245861974790148,human#13,human,human
3171109449,1190243359169888256,human#17,human,human
15088390,1064234704591679489,human#10,human,human
1110686081341632512,1188153343543087105,bot#23,bot,others
56276182,1185320972905267202,human#12,human,human
15088390,1044602708806721537,human#10,human,human
15088390,1054425302737182721,human#10,human,human
979586167405363200,1133822607763968000,bot#11,bot,rnn
16298441,942511197215252480,human#4,human,human
16298441,748500417538043904,human#4,human,human
979586167405363200,1200652965771563009,bot#11,bot,rnn
16298441,747823515945046017,human#4,human,human
1110407881030017024,1213550705341939713,bot#9,bot,others
721352073925627907,1229596746256306176,human#7,human,human
343587159,1226034476620214273,human#1,human,human
15088390,1109497019008090113,human#10,human,human
15088390,1129415599916867589,human#10,human,human
1110407881030017024,1201742893267832832,bot#9,bot,others
979586167405363200,1141674344176685056,bot#11,bot,rnn
15088390,1162429882149658624,human#10,human,human
1213988022728810496,1220390739714236424,bot#8,bot,gpt2
1110407881030017024,1199613867573166080,bot#9,bot,others
721352073925627907,1221596088534065153,human#7,human,human
16298441,923393294964535298,human#4,human,human
56276182,1056269803155943424,human#12,human,human
901463089622781952,931990477246566401,bot#10,bot,others
14260960,1251893172873150464,human#9,human,human
1174980053668524033,1199704435468963840,bot#4,bot,gpt2
721352073925627907,1219800288883892224,human#7,human,human
343587159,1200196687718965249,human#1,human,human
15088390,1056210914020536320,human#10,human,human
1174980053668524033,1215621543918739456,bot#4,bot,gpt2
721352073925627907,1220907002412425216,human#7,human,human
25073877,1213149809378578432,human#13,human,human
343587159,1196259339641786368,human#1,human,human
15088390,1151493029624070145,human#10,human,human
1110407881030017024,1221402437291954176,bot#9,bot,others
1197916267975335939,1203748434198564865,bot#12,bot,rnn
3171109449,1167092671929815041,human#17,human,human
1110407881030017024,1168524007437557761,bot#9,bot,others
1110686081341632512,1159132124139552768,bot#23,bot,others
3171109449,1099752708091854848,human#17,human,human
979586167405363200,1179876062148214784,bot#11,bot,rnn
705113652471439361,796214927707033602,bot#16,bot,rnn
901463089622781952,1019396405968842752,bot#10,bot,others
1197716977982177280,1200593495070785536,bot#17,bot,gpt2
25073877,1278828759672672269,human#13,human,human
979586167405363200,1162874032900808705,bot#11,bot,rnn
